,Unnamed: 0,track_uri,track_name,artist_name,artist_popularity,artist_followers,artist_genres,album,track_popularity,track_danceability,track_energy,track_loudness,track_tempo,track_duration_ms,is_explict_content
3691,3691,spotify:track:65AABj5XsDcxGT92w3jK0o,To the Moon,Junodream,39,8509,"('modern dream pop',)",To the Moon,0,0.703,0.352,-14.859,108.003,170021,
3692,3692,spotify:track:1xfSkmFILeXIXalVyFU5OB,Corpses,Saint Sister,44,24673,"('irish indie',)",Shape of Silence,41,0.539,0.158,-14.41,88.991,270048,
3693,3693,spotify:track:6xKvvMIVcbXb3HULGHgKlv,Wind Up Bird,Pet Deaths,21,904,(),Wind Up Bird,34,0.409,0.51,-10.333,137.19,415746,
3694,3694,spotify:track:0u6rjHF61bxe25gZOOZ5hx,Miss Misanthrope,Jealous of the Birds,43,18945,"('northern irish indie',)",Parma Violets,39,0.509,0.251,-14.152,121.86,235707,0.0
3695,3695,spotify:track:2nhaP1aUT1u5saIG5Ikxjv,The Grate,Rose Cousins,53,18600,"('canadian folk', 'canadian indie', 'canadian singer-songwriter', 'deep new americana', 'indie folk', 'lilith', 'new americana', 'pei indie')",Natural Conclusion,37,0.318,0.254,-10.868,111.821,273199,0.0
3696,3696,spotify:track:6No9HJxqxDASXaxph5ceNh,This Time Around,Jessica Pratt,48,67143,"('ambient folk', 'art pop', 'freak folk', 'indie folk')",This Time Around,34,0.424,0.0977,-13.594,132.08,217360,0.0
3697,3697,spotify:track:4I5kQyAYTvwHEIiZIP8B2j,I'll Be Around,Yo La Tengo,60,404718,"('alternative rock', 'art pop', 'dream pop', 'freak folk', 'indie pop', 'indie rock', 'lo-fi', 'new jersey indie', 'permanent wave')",Fade,1,0.329,0.328,-12.02,104.26,287107,0.0
3698,3698,spotify:track:3Ha5BnM3hnMom3B7wPSBYU,My Blood Will Call out to You from the Ground,Micah P. Hinson,38,32535,"('alternative country',)","When I Shoot at You with Arrows, I Will Shoot to Destroy You",18,0.532,0.0598,-18.558,95.882,206807,0.0
3699,3699,spotify:track:3onuWjUbFaNSdAMD5Z2UOQ,This Morning (feat. Arin Ray & Smino),Terrace Martin,65,106401,"('alternative r&b', 'indie r&b', 'indie soul')",DRONES,55,0.685,0.733,-6.184,157.936,223991,1.0
3700,3700,spotify:track:5tPwGBDC49980o9FRGhHaQ,SUNRISE (feat. Arlo Parks),MICHELLE,56,42108,"('bedroom pop', 'indie pop', 'indie r&b')",SUNRISE (feat. Arlo Parks),51,0.787,0.422,-8.552,87.018,176667,0.0
3701,3701,spotify:track:2iq4Pc3NhTJU466gppAKCX,Problems,St. Panther,46,10235,(),Problems,51,0.812,0.539,-7.24,99.929,154768,0.0
3702,3702,spotify:track:0icYUkm7H0I21NG2oTdpG8,Isolated,Nightmares On Wax,61,371385,"('bleep techno', 'downtempo', 'electronica', 'nu jazz', 'trip hop')",Shout Out! To Freedom...,52,0.551,0.267,-13.809,160.016,253307,0.0
3703,3703,spotify:track:2awkR27GHixnzSiswN0AiT,"Little Q, Pt. 2",Little Simz,69,499885,"('escape room', 'indie soul', 'trap queen')",Sometimes I Might Be Introvert,59,0.586,0.639,-8.887,170.377,226453,1.0
3704,3704,spotify:track:4WaqKOyMYufVzW57VrYc6U,Luvaroq,Elujay,50,57489,"('alternative r&b', 'cali rap', 'chill r&b', 'indie hip hop', 'indie r&b', 'indie soul', 'trap soul', 'underground hip hop')",Luvaroq,52,0.68,0.686,-6.089,142.007,220782,1.0
3705,3705,spotify:track:30w4c9hVQ30ZKUyDRFPWwB,We Can,Asiahn,49,159318,"('alternative r&b', 'chill r&b', 'indie r&b', 'pop r&b', 'r&b')",We Can,45,0.411,0.741,-9.898,124.639,193937,
3706,3706,spotify:track:5qXwFOkT3lrEonTzsYCeZ1,I Can Only Whisper (feat. BADBADNOTGOOD),Charlotte Day Wilson,64,180321,"('alternative r&b', 'canadian contemporary r&b', 'indie r&b', 'indie soul', 'neo soul')",ALPHA,59,0.611,0.446,-9.297,84.938,164693,0.0
3707,3707,spotify:track:70loR1tsCdIYX4o6dWgOuz,Seven Times - Wu-Lu Remix,Lianne La Havas,65,799142,"('british soul', 'indie soul', 'neo soul', 'pop soul', 'soul')",Seven Times (Wu-Lu Remix),45,0.679,0.111,-28.013,90.014,196000,0.0
3708,3708,spotify:track:10yEuVTCQqGA6faDOEQC2r,Colourblind,Joe Hertz,54,72389,"('alternative r&b', 'chill r&b', 'indie r&b', 'indie soul', 'new french touch', 'uk contemporary r&b')",Colourblind,45,0.914,0.512,-10.532,114.98,266120,
3709,3709,spotify:track:0AizRfHUi7y1cSl1HqwEij,Witchoo,Durand Jones & The Indications,62,198413,"('funk', 'indie soul', 'soul')",Witchoo,19,0.804,0.591,-11.184,118.015,222901,0.0
3710,3710,spotify:track:258xXs5rtmrfy0rh1MqvUB,Provide,Sunni Colón,49,66681,"('alternative r&b', 'indie r&b', 'indie soul')",Provide,50,0.616,0.699,-10.376,88.027,240555,
3711,3711,spotify:track:5ZVhOPIz5xEb52pRnZBitG,Dos Uvas,Pale Jay,41,1062,(),Dos Uvas,46,0.482,0.698,-6.191,76.495,209281,0.0
3712,3712,spotify:track:36qo9oMO8yRrZMsDcd5x83,Green Eyes,Arlo Parks,66,388931,"('indie soul', 'uk contemporary r&b')",Green Eyes,55,0.618,0.75,-6.938,88.179,197525,0.0
3713,3713,spotify:track:1MDO6jYkDpgayhUQz4qVeM,heat of the moment,clear eyes,37,17352,(),heat of the moment,45,0.646,0.422,-7.764,77.924,187137,
3714,3714,spotify:track:1subuniaapYh57OR5rY7rX,I Should Go (with Kenny Beats),James Vincent McMorrow,63,567708,"('indie folk', 'irish singer-songwriter', 'neo mellow', 'stomp and holler')",I Should Go (with Kenny Beats),48,0.855,0.583,-5.277,134.953,144227,0.0
3715,3715,spotify:track:3BoYRCsMbjlq9MMx0P8Tx5,Breathe Me In (A Little Longer),vbnd,46,32092,"('chill r&b', 'vapor twitch')",Breathe Me In (A Little Longer),39,0.869,0.524,-10.948,123.057,275854,0.0
3716,3716,spotify:track:0xXis9GsPdbB1aBwlFRfV9,Get Sun (feat. Arthur Verocai) - Pocket Size Radio Edit,Hiatus Kaiyote,61,462152,"('alternative r&b', 'australian r&b', 'indie jazz', 'indie soul', 'shiver pop')",Get Sun (feat. Arthur Verocai),46,0.311,0.632,-6.852,90.713,280375,0.0
3717,3717,spotify:track:7fpiYh33Xph4OPj8gS8jL0,Summer Madness,Khruangbin,73,1048731,"('neo-psychedelic',)",Summer Madness,58,0.504,0.323,-12.442,79.654,201917,
3718,3718,spotify:track:0NmtuRJJAVhAN2w637Brpt,Homespun,Glenn Astro,33,9143,"('jazz house',)",Homespun,0,0.742,0.531,-13.546,112.975,229820,0.0
3719,3719,spotify:track:0g941Kqd2InTMBbJO4eFlf,Wind Parade,Jordan Rakei,65,277598,"('alternative r&b', 'indie jazz', 'indie r&b', 'indie soul', 'neo r&b')",Wind Parade,53,0.653,0.573,-10.629,96.01,288640,0.0
3720,3720,spotify:track:6ncYAsDaKY9x5heqxH1p8e,HANG LOW,BLK ODYSSY,35,2664,(),HANG LOW,37,0.447,0.662,-6.566,169.855,152525,
3721,3721,spotify:track:7thhWP37F1tHFcrnwLNaao,Rainforest,Noname,61,593391,"('alternative r&b', 'chicago rap', 'escape room', 'hip hop', 'indie soul', 'underground hip hop')",Rainforest,61,0.531,0.546,-10.936,92.06,162437,
3722,3722,spotify:track:6m5g6mY0EqyPW6Snc6n749,Hope,Arlo Parks,66,388931,"('indie soul', 'uk contemporary r&b')",Hope,52,0.59,0.521,-8.823,99.165,270067,0.0
3723,3723,spotify:track:3fDHHkOEw2Fr8km3T4ixYQ,So,HNNY,58,104416,"('deep house', 'electronica', 'float house', 'indie soul', 'swedish electronic', 'swedish house', 'swedish synthpop')",So Sunshine,53,0.496,0.291,-15.028,179.913,136007,
3724,3724,spotify:track:6cZma1epLKNhXnjiras7GG,Feeling Like I Like,Mocky,49,28437,"('indie jazz', 'indie soul')",Feeling Like I Like,46,0.763,0.525,-7.62,105.584,258185,0.0
3725,3725,spotify:track:3fku32mH3zk91khNJcmZDR,Please Don't Make Me Cry - Jordan Rakei Remix,Lianne La Havas,65,799142,"('british soul', 'indie soul', 'neo soul', 'pop soul', 'soul')",Please Don't Make Me Cry (Jordan Rakei Remix),50,0.582,0.539,-6.841,148.033,262727,0.0
3726,3726,spotify:track:7srVFtzbY8ok5UFzuN0b8P,Sunny Afternoon,Benny Sings,67,118365,"('dutch pop', 'indie soul')",Sunny Afternoon,46,0.833,0.45,-9.788,101.775,171867,
3727,3727,spotify:track:2ZfVt2skRwfEq1Wb3D7GmP,Hu Man,Greentea Peng,61,192830,"('indie r&b', 'indie soul', 'uk alternative hip hop', 'uk contemporary r&b')",Hu Man,63,0.684,0.638,-8.279,126.959,203240,1.0
3728,3728,spotify:track:5kv3o8QvGHhjxh9STzsclu,Filatelie,Felbm,49,10431,"('fourth world', 'indie jazz')",Tape 3,56,0.588,0.379,-12.49,75.574,158170,0.0
3729,3729,spotify:track:22TaxtoFfaJz2YUZUbTc4Z,Fall,Natty Reeves,38,5935,(),Fall,0,0.535,0.382,-9.628,130.197,200570,
3730,3730,spotify:track:41BPaKM3OVc8gs3VXbAAu6,Moving,Dan Kye,41,15729,"('deep house', 'indie jazz', 'indie soul', 'uk contemporary jazz')",Small Moments,0,0.899,0.763,-11.548,122.005,315608,
3731,3731,spotify:track:5YNqZH6TOzS2DkqxLKbwQT,My Sunrise,Ruti,40,17219,(),My Sunrise,48,0.506,0.68,-5.639,89.786,189333,
3732,3732,spotify:track:17OcTTNARgnJG30N2seDC9,Baby - Edit,Onyx Collective,37,12131,"('experimental jazz',)",Baby,44,0.337,0.394,-10.241,67.5,251000,
3733,3733,spotify:track:7DQExWAfGh6haF7grf6rzj,Thin Lines,PawPaw Rod,56,26100,"('indie r&b',)",Thin Lines,49,0.873,0.519,-8.516,100.094,171016,1.0
3734,3734,spotify:track:4HNeLKW804ajGc5h41GtHE,"Paris, Texas",Rosie Lowe,48,39895,"('alternative r&b', 'art pop', 'indie r&b', 'indie soul', 'uk contemporary r&b')","Now, You Know",47,0.628,0.295,-12.912,131.797,183453,
3735,3735,spotify:track:328rLNs6WQPOlFSPpIUy7E,Heavenly Mother,Pip Millett,59,136980,"('alternative r&b', 'chill r&b', 'indie r&b', 'indie soul', 'uk contemporary r&b')",Lost In June - EP,59,0.871,0.397,-7.872,88.167,239767,1.0
3736,3736,spotify:track:1paOXtSfaeFcZfzt9msquZ,CLOUDS,박혜진 Park Hye Jin,50,81273,"('escape room', 'korean dream pop')",CLOUDS,47,0.81,0.425,-14.68,104.953,196008,
3737,3737,spotify:track:4l9ySYsdTRMiUZdNfI0iLR,Back on the Fence,Healy,59,120386,"('alternative r&b', 'chill r&b', 'indie r&b', 'memphis hip hop')",Back on the Fence,44,0.634,0.483,-8.372,94.958,231158,0.0
3738,3738,spotify:track:2gx8U4Ujtk3UL94tv8r8io,Idol Eyes,Common Saints,44,11756,(),Idol Eyes,46,0.502,0.631,-7.462,173.857,288427,0.0
3739,3739,spotify:track:1CYeaVkI5cGod4IGZKM87T,Woman,Little Simz,69,499885,"('escape room', 'indie soul', 'trap queen')",Woman,26,0.531,0.648,-7.638,86.739,269413,
3740,3740,spotify:track:7j8IuM0nkPSCcunpMeTXBu,Feral - letherette Remix,Elder Island,57,137145,"('electronica', 'indie soul', 'vapor soul')",Feral (letherette Remix),48,0.46,0.405,-10.547,92.714,239556,0.0
3741,3741,spotify:track:4Z445fris6yqDTeu7GWtAR,Family,Jordan Rakei,65,277598,"('alternative r&b', 'indie jazz', 'indie r&b', 'indie soul', 'neo r&b')",Family,55,0.436,0.639,-6.602,167.933,207987,
3742,3742,spotify:track:1wET3dkqtfjxz3RJGNa9HK,Can I Get Your Name,Angela Muñoz,34,4029,(),Introspection,46,0.569,0.465,-7.294,74.955,237827,0.0
3743,3743,spotify:track:0ATT8gRJUtLO1Dj59A3dGg,Like Some Dream,Sirens Of Lesbos,45,28956,"('deep tropical house', 'swiss indie', 'tropical house')",Sol,45,0.62,0.56,-12.34,82.775,314685,0.0
3744,3744,spotify:track:3KsS9NkC5ZlPAIWpGoL5Sx,Crust,Flying Lotus,63,665517,"('afrofuturism', 'alternative hip hop', 'electronica', 'escape room', 'experimental hip hop', 'glitch', 'glitch hop', 'hip hop', 'intelligent dance music', 'jazztronica', 'psychedelic hip hop', 'wonky')",Yasuke,65,0.676,0.408,-7.937,106.515,133520,
3745,3745,spotify:track:5EkLs85MvYI8QjYWf2FdbH,You and Me,Otis Junior,41,14420,"('indie jazz', 'neo r&b')",You and Me,41,0.489,0.726,-6.204,190.297,236000,
3746,3746,spotify:track:6t33Ao41WgJat1W8hpfEVR,Closer,The Silhouettes Project,47,10355,"('indie r&b', 'indie soul', 'uk alternative hip hop')",Closer,3,0.45,0.358,-12.836,85.269,201933,
3747,3747,spotify:track:2wAryG29r8m1kOTL3SHWRP,Animal Kingdom,Talibah Safiya,31,2407,"('memphis americana', 'memphis indie')",Animal Kingdom,41,0.719,0.625,-11.06,121.672,214728,
3748,3748,spotify:track:65G9ljHILZ3jYtQwnBIWSt,Slush,Royce Wood Junior,34,8365,"('gauze pop', 'neo r&b')",Slush,39,0.898,0.544,-5.409,148.466,237748,
3749,3749,spotify:track:3ELZG2YLGrwCVesooFyF4e,Everything,Gotts Street Park,52,11872,"('british soul', 'indie soul')",Everything,55,0.658,0.496,-9.303,82.122,215573,
3750,3750,spotify:track:0C3sscH57PNeQ8dmY6xTIR,SUNRISE,MICHELLE,56,42108,"('bedroom pop', 'indie pop', 'indie r&b')",SUNRISE,57,0.821,0.444,-5.954,87.029,176940,
3751,3751,spotify:track:2bGd94PnM9kaQOCxOrIDh8,raw,LOONY,52,25905,"('alternative r&b', 'canadian contemporary r&b', 'chill r&b', 'indie r&b')",raw,57,0.817,0.4,-6.516,81.058,186433,
3752,3752,spotify:track:16X7VHcGISwJ93ott9RHeC,Awake (with Mahalia),Chiiild,55,55540,"('alternative r&b', 'indie r&b')",Awake,11,0.504,0.579,-7.418,83.973,228627,
3753,3753,spotify:track:62w6o8Gl1hitKNfbzzD4IL,Strong Ankles,Melodiesinfonie,48,25036,"('chillhop', 'indie jazz', 'indie soul', 'jazz boom bap', 'lo-fi jazzhop', 'vapor twitch')",Strong Ankles,36,0.597,0.404,-9.832,71.551,242667,
3754,3754,spotify:track:21aQ9GdgEXK6qeovX0YaKb,Caroline,Arlo Parks,66,388931,"('indie soul', 'uk contemporary r&b')",Caroline,55,0.596,0.576,-7.955,160.176,216933,0.0
3755,3755,spotify:track:734Xhc4XHzw8qpfgOk1Czu,13th Century Metal - Michael Kiwanuka Mix,Michael Kiwanuka,69,1170822,"('british soul', 'neo soul', 'psychedelic soul', 'soul')",Jaime (The Remixes),33,0.55,0.602,-10.286,101.328,302437,1.0
3756,3756,spotify:track:0pvWt9KQykseV3y14H6m9N,9,Adeline,50,32530,"('indie r&b', 'indie soul')",9,43,0.592,0.583,-7.397,148.401,271054,0.0
3757,3757,spotify:track:2kp5QEtvCuWmDmc7prlDJq,Cherry Ice Cream Sundae,Simpson,40,6840,(),Cherry Ice Cream Sundae,47,0.602,0.582,-7.981,89.976,192360,1.0
3758,3758,spotify:track:5OplD6jkrUT7XJFFIM6mph,Oh No,Biig Piig,63,180729,"('indie soul', 'modern alternative pop')",Oh No / Liahr,63,0.697,0.41,-9.149,166.133,164947,
3759,3759,spotify:track:1LqUHH9yacnl8xMBO3dx4d,I'll Be Loving You,Yellow Days,60,419635,"('bedroom pop',)",I'll Be Loving You,54,0.676,0.267,-12.479,83.053,246145,
3760,3760,spotify:track:4n4oSv1xVxtDXCHyA8BGfY,Tomorrow - BADBADNOTGOOD Remix,Brittany Howard,58,172483,"('black americana', 'modern blues rock', 'neo soul')",Jaime (Reimagined),13,0.508,0.769,-5.362,94.065,190693,0.0
3761,3761,spotify:track:3u5YVrRR2usgmdNz2eBwFV,delicate,Jonah Yano,45,16609,"('experimental r&b',)",souvenir,35,0.709,0.441,-9.66,148.978,196510,
3762,3762,spotify:track:0tE7eEnGyRqNqiZQ6LlCSg,Walks,B. Fisher,27,1325,(),Walks,36,0.545,0.42,-10.113,79.057,168619,
3763,3763,spotify:track:3b54cV4Vim1d4YhlDPkVj2,When It's Sweet,Otis Junior,41,14420,"('indie jazz', 'neo r&b')",When It's Sweet,38,0.824,0.489,-5.669,86.815,160250,0.0
3764,3764,spotify:track:69BhPwanJ4VB5lin3lIQ2a,Gone,FELIVAND,44,15268,"('australian alternative pop', 'australian r&b')",Nerve,38,0.647,0.528,-8.106,100.018,272222,
3765,3765,spotify:track:38vxstSXciei0IuEO2MoGI,Running (feat. Ghetts),Pip Millett,59,136980,"('alternative r&b', 'chill r&b', 'indie r&b', 'indie soul', 'uk contemporary r&b')",Running (feat. Ghetts),54,0.718,0.67,-8.721,139.938,242973,1.0
3766,3766,spotify:track:2rOSB52mcm036RHVrRBbYj,Slowdance,Mndsgn,52,123440,"('abstract beats', 'alternative r&b', 'indie jazz', 'indie r&b', 'indie soul', 'synth funk', 'vapor twitch', 'wonky')",Slowdance,0,0.506,0.491,-9.769,137.918,315799,
3767,3767,spotify:track:2NZo2ZK5AgUgIuVGsraMq5,Light It Again - Radio Edit,Allysha Joy,35,5045,"('australian r&b',)",Light It Again,36,0.42,0.573,-10.353,138.003,278680,0.0
3768,3768,spotify:track:2XXfb3FToGrAOZKGJ1Nwhj,WHITE CRAYON,Athletic Progression,38,11545,"('aarhus indie', 'danish modern jazz', 'jazz rap', 'uk contemporary jazz')",Athletic Progression,48,0.417,0.45,-12.49,81.234,271250,0.0
3769,3769,spotify:track:1BiO2H0lYkGwlqvqQGxrq3,Fearless,SAULT,63,204154,"('indie soul', 'pop soul')",Untitled (Rise),45,0.626,0.599,-6.141,125.014,249236,0.0
3770,3770,spotify:track:1fFrOUxypyzX1aqfYo3PFZ,Groove,vsteeze,34,1172,(),Groove,45,0.772,0.571,-7.57,94.493,177249,
3771,3771,spotify:track:6B9fEj26l33TCgMr7MVaqa,Ain't So,JGrrey,47,49040,"('alternative r&b', 'indie r&b', 'indie soul', 'uk alternative hip hop', 'uk contemporary r&b')",Ain't So,43,0.751,0.401,-7.832,132.847,211000,
3772,3772,spotify:track:57Ip2iaVNNmdT3DmwRzusR,Cobra,Sirens Of Lesbos,45,28956,"('deep tropical house', 'swiss indie', 'tropical house')",Cobra,35,0.767,0.592,-10.397,97.966,241346,
3773,3773,spotify:track:66DsfRM8bCpAEQ2NT4PMs9,Thinking of You,Elina Filice,26,1132,(),Thinking of You,40,0.674,0.597,-9.791,99.854,260750,
3774,3774,spotify:track:1PDKN3cM7LNZCCG0QhjzXU,Soft Spot,Feral Suits,17,96,(),Soft Spot,29,0.326,0.746,-6.72,81.025,350000,
3775,3775,spotify:track:092s6wVDOgosfuZKY4ccj7,Smoke,Mac Ayres,65,448957,"('alternative r&b', 'chill r&b', 'indie r&b', 'indie soul', 'pop', 'r&b')",Smoke,50,0.528,0.511,-7.652,83.998,264000,
3776,3776,spotify:track:5wTR6aXVUjNVeQj5h8r11d,Pinstripes (feat. Feiertag),Feiertag,41,4051,(),Pinstripes (feat. Feiertag),41,0.776,0.68,-7.157,87.962,221820,
3777,3777,spotify:track:39QWEcx4aFKyx7mCQYD2Pv,Alone In Kenzo,Adria Kain,36,3012,(),Alone In Kenzo,46,0.76,0.387,-7.389,107.998,198512,0.0
3778,3778,spotify:track:6B1TQPyyswTiskhWurN1Rs,Buckle Up,Nubiyan Twist,48,39835,"('indie jazz', 'indie soul', 'uk contemporary jazz')",Buckle Up,0,0.677,0.616,-6.577,96.968,302733,0.0
3779,3779,spotify:track:1vf8YxG1eBOulIZ7dvXRGk,Sauce,Jerome Thomas,42,12930,"('alternative r&b', 'indie jazz', 'indie r&b', 'indie soul', 'neo r&b', 'uk contemporary r&b')",That Secret Sauce,47,0.606,0.641,-7.425,90.813,174066,
3780,3780,spotify:track:6i54mmaH64HhMGBv9mVezo,Queens Highway,Menahan Street Band,59,115634,"('afrobeat', 'brass band', 'funk', 'instrumental funk', 'soul')",Queens Highway,0,0.778,0.399,-8.984,137.305,67720,0.0
3781,3781,spotify:track:5bwjoW267cwWROe6ZOtyRP,Slow Down with Me,Jaz Lund,30,329,(),Slow Down with Me,36,0.78,0.703,-5.652,98.923,199627,0.0
3782,3782,spotify:track:3P4VcP4EN2WmadJeoFalgJ,Hope You're Doin' Better,Mndsgn,52,123440,"('abstract beats', 'alternative r&b', 'indie jazz', 'indie r&b', 'indie soul', 'synth funk', 'vapor twitch', 'wonky')",Hope You're Doin' Better,0,0.551,0.617,-8.159,158.008,275661,0.0
3783,3783,spotify:track:6m3cDuGspQwEmt84AiylUp,Juno,Jake Milliner,29,2308,(),Juno,2,0.811,0.453,-9.54,93.014,207250,
3784,3784,spotify:track:2VbNBhOi7n7WX1yCVfy77I,No Reply,Joshua J,44,5218,"('dutch r&b',)",No Reply,3,0.774,0.629,-4.982,77.504,177653,
3785,3785,spotify:track:5h4ixpaQYNUGh3JlzHhlnM,Better Days,Rosie Frater-Taylor,34,1924,(),Better Days,38,0.643,0.502,-12.373,107.783,271441,
3786,3786,spotify:track:7fMvWLeWjTGZFQfIL7Fyyr,Not Dead! - Me And Reed Rework,SALOMEA,29,2405,(),Not Dead! (Me And Reed Rework),34,0.748,0.417,-9.254,146.138,190630,0.0
3787,3787,spotify:track:5n4Y77CWqkzoncUhSPBAlW,The Thrill,WAYNE SNOW,53,19957,"('indie jazz', 'indie r&b', 'indie soul')",The Thrill,38,0.622,0.422,-8.65,91.857,192459,
3788,3788,spotify:track:6DnlwDcVM1o96ZpAdScdxZ,Spacey Love,Apollo Bebop,29,2835,"('oc indie',)",Spacey Love,38,0.469,0.475,-8.584,94.999,186947,1.0
3789,3789,spotify:track:4DooiStKq9tcTKGuQiSvpA,Good At Being Lonely,Naia Izumi,26,9278,(),A Residency in the Los Angeles Area,30,0.516,0.378,-14.911,75.079,243800,0.0
3790,3790,spotify:track:4uJQriMNNU4GIkbubD7Vuw,Feel Ugly,Farhot,46,8018,"('hamburg hip hop',)",Feel Ugly,37,0.565,0.645,-7.627,62.316,308040,0.0
3791,3791,spotify:track:1Yd7meWF4xNR13vys5IpUh,What Do You Say (Move It Baby),Common,67,776784,"('alternative hip hop', 'chicago rap', 'conscious hip hop', 'gangster rap', 'hip hop', 'neo soul', 'political hip hop', 'rap')",A Beautiful Revolution (Pt 1),53,0.793,0.699,-9.849,98.957,242347,0.0
3792,3792,spotify:track:7pk2h8CZaVkXu5g43FChqX,Gold Plated,Odette Peters,33,2569,(),Gold Plated,0,0.688,0.38,-11.353,93.332,215649,
3793,3793,spotify:track:0yeDzSWRH7HDeWMcXvgUaA,Agreeable,Cautious Clay,65,201176,"('alternative r&b', 'chill r&b', 'indie r&b', 'nyc pop')",Agreeable,44,0.678,0.68,-5.477,93.021,134971,0.0
3794,3794,spotify:track:33Of2CworbU1G1G08eMtdA,Not Easy Love (feat. Demae),Maverick Sabre,67,231945,"('indie soul', 'irish hip hop')",Not Easy Love (feat. Demae),44,0.694,0.445,-6.492,81.101,177430,1.0
3795,3795,spotify:track:5i9GI8aOr3tJjaWHOG8icj,feather light,santpoort,50,8277,"('chillhop', 'lo-fi beats')",feather light,0,0.649,0.512,-11.376,148.065,188952,
3796,3796,spotify:track:3DypPaClyaAGqGtHJxN8xY,Us (How Sweet It Was),Ricky Reed,43,8083,(),Us (How Sweet It Was),37,0.66,0.345,-12.457,143.925,188411,0.0
3797,3797,spotify:track:7tB8wL6DdOpAWz7d3ofhR0,Illjazz,Maple Syrup,50,7869,"('chillhop', 'jazz boom bap', 'lo-fi beats', 'lo-fi jazzhop')",Illjazz,33,0.763,0.632,-11.229,85.996,205116,0.0
3798,3798,spotify:track:2913TPvqgDIeFsQvG34SQu,Still Strange (feat. Priya Ragu & Sainte Ezekiel),Oddisee,52,202934,"('alternative hip hop', 'dmv rap', 'hip hop', 'sudanese pop')",Odd Cure,41,0.551,0.573,-11.152,66.268,264576,0.0
3799,3799,spotify:track:3tuc0SkubezWa44Z3QJEnd,Fais un voeu !,menace Santana,73,112273,"('rap francais',)",!,68,0.533,0.489,-9.405,79.933,175189,1.0
3800,3800,spotify:track:4ZNMNAlYlSa9Jpa88eKvZO,Bipolaire (feat. Leto),Kodes,56,152790,"('french hip hop', 'pop urbaine', 'rap francais')",Bipolaire (feat. Leto),65,0.779,0.793,-3.522,142.575,217973,1.0
3801,3801,spotify:track:5Se9lz7EjyjvaKADH58WSG,Booska sur écoute,Fresh laDouille,63,57189,"('french hip hop', 'pop urbaine', 'rap francais')",Booska sur écoute,55,0.6,0.716,-7.2,106.529,152113,1.0
3802,3802,spotify:track:4GB4R2CJe5kLrjWTusDR8p,Los Angeles,Siaka,47,407,(),Los Angeles,62,0.79,0.575,-9.229,137.108,185693,0.0
3803,3803,spotify:track:5QflKDW5tMOXTn65ndoLLG,Rivok,Mig,63,66076,"('french hip hop', 'pop urbaine', 'rap francais')",Rivok,58,0.794,0.662,-7.665,139.891,195653,1.0
3804,3804,spotify:track:7Cpc0ndWxYB6sUSkOwxzrK,Skiboy,menace Santana,73,112273,"('rap francais',)",Skiboy,69,0.799,0.386,-17.528,160.079,78214,1.0
3805,3805,spotify:track:0ApvKodktW82c17xkJwBml,Booska'18,Junior Bvndo,46,98425,"('french hip hop', 'pop urbaine', 'rap francais')",Booska'18,43,0.598,0.644,-7.465,100.566,154958,1.0
3806,3806,spotify:track:4ukoyBlKHH68paqWuZLpK1,Bx Drill 5 (feat. Leto),Gotti Maras,50,9962,"('pop urbaine', 'rap belge', 'rap francais')",Bx Drill 5 (feat. Leto),51,0.801,0.833,-5.858,138.054,192978,1.0
3807,3807,spotify:track:7sSKJxNBoYvxXdPTnQBxTA,GTA #22,MALTY 2BZ,52,18034,"('rap francais',)",GTA #22,47,0.898,0.733,-4.677,140.997,149864,1.0
3808,3808,spotify:track:0PzDWcc52BCrz6z1Z6CnuU,Pas de ralentir 2,Mig,63,66076,"('french hip hop', 'pop urbaine', 'rap francais')",Pas de ralentir 2,52,0.762,0.654,-7.854,131.955,339904,1.0
3809,3809,spotify:track:09edhypGDdnRvoKDaqTc9U,Ravitailleur,DENZO,54,101580,"('french hip hop', 'pop urbaine', 'rap francais')",Ravitailleur,42,0.804,0.566,-8.845,131.968,249096,1.0
3810,3810,spotify:track:280FpheYYqPqR91LnfqqQo,2 Mi-temps (feat. Mig),Fresh laDouille,63,57189,"('french hip hop', 'pop urbaine', 'rap francais')",2 Mi-temps (feat. Mig),57,0.65,0.734,-6.664,145.978,164384,
3811,3811,spotify:track:315gxnRDHVo4iT7AUGBDca,RS DRILL #1,Pirate,45,5523,"('rap francais',)",RS DRILL #1,52,0.828,0.797,-5.549,142.0,163099,1.0
3812,3812,spotify:track:36kcLwIH23Hti8GJy2pBtC,Negrito x Fumez The Engineer - Plugged In,Fumez The Engineer,74,272471,"('uk drill', 'uk melodic rap')",Negrito x Fumez The Engineer - Plugged In,52,0.629,0.516,-9.317,145.674,157808,1.0
3813,3813,spotify:track:3BiGwNC4BkLvhn5sN1nuNn,LA DIFF,Oskoow,40,849,(),LA DIFF,53,0.783,0.453,-10.174,121.911,129123,1.0
3814,3814,spotify:track:6iDkk2yZCnyIYHWdIFM5ja,BLOODS (feat. Freeze corleone),ALP,48,6243,"('pop urbaine',)",BLOODS (feat. Freeze corleone),54,0.782,0.722,-8.644,142.052,172394,1.0
3815,3815,spotify:track:1OCY4bRQSeh8X2Adr9YGnT,Trop mabé 1,Kodes,56,152790,"('french hip hop', 'pop urbaine', 'rap francais')",Trop mabé 1,53,0.879,0.608,-5.81,143.019,177147,1.0
