,track_uri,track_name,artist_name,artist_popularity,artist_followers,artist_genres,album,track_popularity,track_danceability,track_energy,track_loudness,track_tempo,track_duration_ms,is_explict_content
6489,spotify:track:5q5q7yDHiVkBnaivsda4TN,Uptight (Everything's Alright),Stevie Wonder,82,5410193,"('adult standards', 'motown', 'quiet storm', 'soul')",Up-Tight Everything's Alright,57,0.61,0.653,-9.956,133.403,175067,0.0
6490,spotify:track:4pW3aTX3kAmOaPJfc9UM12,Express Yourself,Charles Wright & The Watts 103rd Street Rhythm Band,48,26358,"('soul', 'southern soul')",Express Yourself,61,0.789,0.683,-8.835,92.311,233613,0.0
6491,spotify:track:39CyGKIFqMzSuynOR8uilD,Baltimore,Nina Simone,72,2358816,"('adult standards', 'jazz blues', 'soul', 'soul jazz', 'torch song', 'vocal jazz')",Baltimore,64,0.638,0.28,-16.516,154.955,278867,0.0
6492,spotify:track:0CcL4kSHKIEwF3IW0BGgb6,I Can't Stand the Rain,Ann Peebles,53,81149,"('classic soul', 'funk', 'memphis soul', 'motown', 'soul', 'soul blues', 'southern soul')",I Can't Stand the Rain,63,0.727,0.387,-12.333,160.395,150400,0.0
6493,spotify:track:4rS4K30qVDExdjeU4feF4c,Keep the Fire Burning,Gwen McCrae,51,30387,"('classic soul', 'disco', 'post-disco', 'soul', 'southern soul')",On My Way,58,0.892,0.433,-13.806,128.029,344547,0.0
6494,spotify:track:2Bfk3vFoMmbAUqpJbA3N06,Time Is Tight,Booker T. & the M.G.'s,62,223116,"('classic soul', 'funk', 'instrumental funk', 'instrumental soul', 'memphis soul', 'soul', 'southern soul')",Soul Six Pack,0,0.778,0.524,-11.775,134.561,194920,0.0
6495,spotify:track:3UbCQtvvWzivfkCnNxrOoi,"Be Young, Be Foolish, Be Happy - Single Version",The Tams,42,12760,"('beach music', 'motown', 'northern soul')",Hey Girl Don't Bother Me: The Best Of The Tams,54,0.519,0.498,-12.783,134.816,126707,0.0
6496,spotify:track:53Za5vyGc1x7GxgJVRjRKc,Ain't Nobody,Rufus,53,165635,"('classic soul', 'disco', 'funk', 'motown', 'post-disco', 'quiet storm', 'soul', 'urban contemporary')",Stompin' At The Savoy,64,0.825,0.811,-9.226,104.28,285253,0.0
6497,spotify:track:4NL8D4RQsC6ux6eI3m3Lg5,Everybody Needs Somebody to Love,Solomon Burke,62,202062,"('classic soul', 'funk', 'motown', 'soul', 'soul blues', 'southern soul')",The Very Best of Solomon Burke,60,0.629,0.543,-9.185,75.519,166067,0.0
6498,spotify:track:5bQduNI1lNfkNbDCKhBNX6,You Can't Hurry Love,The Supremes,68,1356807,"('adult standards', 'brill building pop', 'classic girl group', 'disco', 'motown', 'quiet storm', 'soul')",The Supremes A' Go-Go (Expanded Edition),0,0.472,0.712,-9.301,192.915,167933,0.0
6499,spotify:track:1TB0dZqFRQsnf4fLLLRKQV,Just Kissed My Baby,The Meters,58,218933,"('classic soul', 'funk', 'instrumental soul', 'modern funk', 'new orleans funk', 'soul', 'southern soul')",Rejuvenation,55,0.719,0.615,-13.674,170.888,283573,0.0
6500,spotify:track:5lE04QME0R4RNjepkflBJa,Night Train,James Brown,69,1845627,"('funk', 'motown', 'soul')",Cold Sweat & Other Soul Classics: James Brown,47,0.799,0.418,-15.585,130.366,211920,0.0
6501,spotify:track:43PvU1RM6B0EKkZGf7rBLi,Let's Wade In The Water,Marlena Shaw,55,56687,"('funk', 'soul')",Out Of Different Bags/Spice Of Life,0,0.691,0.681,-6.795,139.019,207067,0.0
6503,spotify:track:6d9rNfRFOQ0XmsUwJ8C5J0,Tired Of Being Alone,Al Green,69,1573686,"('classic soul', 'funk', 'memphis soul', 'quiet storm', 'soul', 'soul blues', 'southern soul')",Greatest Hits,0,0.773,0.418,-7.645,98.324,163160,0.0
6504,spotify:track:4Xz9c4VECdI8Y2EhTSo9Vi,Nowhere To Run,Martha Reeves & The Vandellas,61,354907,"('adult standards', 'brill building pop', 'classic girl group', 'classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'rock-and-roll', 'soul')",Dance Party,0,0.607,0.818,-9.351,129.342,181640,0.0
6505,spotify:track:1C4sO5BITSyC3q8zsgsxBd,The Who Who Song (Nobody But My Sweet Baby),Jackie Wilson,63,350827,"('adult standards', 'brill building pop', 'chicago soul', 'classic soul', 'funk', 'motown', 'quiet storm', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul')",The Ultimate Jackie Wilson,40,0.647,0.639,-6.812,84.314,171853,0.0
6506,spotify:track:4la9jiqXYHQlEwbRhqYsd7,For What It's Worth,The Staple Singers,60,259965,"('brill building pop', 'chicago soul', 'classic soul', 'funk', 'memphis soul', 'motown', 'quiet storm', 'soul', 'southern soul')",For What It's Worth,48,0.763,0.621,-9.908,103.309,144320,0.0
6507,spotify:track:00kvKlIvfzQLSi6T2zwXuS,Strawberry Letter 23,The Brothers Johnson,57,304266,"('classic soul', 'disco', 'funk', 'jazz funk', 'motown', 'post-disco', 'quiet storm', 'soul')",Right On Time,65,0.73,0.622,-11.7,90.973,299067,0.0
6508,spotify:track:76ICmoJ4PcoMWoooaTxnQs,Land of 1000 Dances,Wilson Pickett,61,496446,"('brill building pop', 'classic rock', 'classic soul', 'funk', 'memphis soul', 'motown', 'rock-and-roll', 'soul', 'southern soul')",The Exciting Wilson Pickett,65,0.618,0.588,-11.624,86.903,146973,0.0
6509,spotify:track:2xVtBEcsM6s2RsH8wkirhS,I Am The Black Gold Of The Sun,Rotary Connection,41,12459,"('classic soul', 'jazz funk', 'psychedelic soul')",Best Of Rotary Connection,14,0.474,0.673,-13.307,89.787,349427,0.0
6510,spotify:track:0Hm61sSVBycsO5Se5mbKdu,B-Side,Khruangbin,73,1048731,"('neo-psychedelic',)",B-Side,70,0.73,0.735,-10.572,104.77,274391,0.0
6511,spotify:track:4j6PFhmK5mOmZK5H8vkzXF,TELL THE TRUTH,Jon Batiste,61,173897,"('new orleans jazz',)",WE ARE (The Deluxe Edition),44,0.67,0.624,-4.561,111.213,202022,0.0
6513,spotify:track:113bLFbp3F9MVN0w2KJ1ma,How Long Do I Have to Wait for You?,Sharon Jones & The Dap-Kings,63,234550,"('black americana', 'classic soul', 'funk', 'neo soul', 'retro soul', 'soul', 'southern soul')",Naturally,68,0.674,0.909,-3.369,103.942,243760,0.0
6514,spotify:track:0t34scg6386JnLUEb7jFb1,Rome,Dojo Cuts,49,33849,"('funk', 'modern funk', 'soul')",Tomorrow's Gonna Come,56,0.784,0.5,-8.471,153.801,218613,0.0
6515,spotify:track:0OFSdfkFF5wLszOz0csftu,Our Love (from the series Arcane League of Legends),Curtis Harding,64,160128,"('funk', 'neo soul', 'psychedelic soul', 'soul')",Arcane League of Legends (Soundtrack from the Animated Series),67,0.574,0.764,-5.286,105.823,218249,0.0
6517,spotify:track:40wfUw3Vf1V1a46CibHmt7,Ride or Die,Durand Jones & The Indications,62,198413,"('funk', 'indie soul', 'soul')",Private Space,18,0.601,0.625,-10.501,101.98,254722,0.0
6518,spotify:track:1rYzhneH8uXuTCcGzOHKSC,Motorbike,Leon Bridges,76,1330311,"('modern blues',)",Why Don't You Touch Me,49,0.721,0.485,-11.213,150.027,188617,0.0
6519,spotify:track:7d6YmH9igGf2l809Os6hB2,Human (feat. Vince Harder & Louis Baker),Stan Walker,59,156946,"('australian talent show', 'nz christian', 'nz pop', 'pacific islands pop')",Human (feat. Vince Harder & Louis Baker),52,0.533,0.466,-6.276,145.871,196840,0.0
6521,spotify:track:1aTzG5OLk5m868nYMeAn7W,Love and Hate in a Different Time - Edit,Gabriels,53,31732,(),Love and Hate in a Different Time,45,0.651,0.55,-5.823,120.12,208573,0.0
6522,spotify:track:7HDxQnqEJm7sAw6BiVH6q1,Atlas,The Dip,56,86489,"('deep new americana', 'funk', 'retro soul')",The Dip Delivers,55,0.443,0.654,-7.021,162.03,227680,0.0
6523,spotify:track:0g84356Up4bxwOKVvzq0Kh,So Caught Up,The Teskey Brothers,63,333792,"('australian americana',)",Run Home Slow,53,0.744,0.693,-6.563,99.048,228553,0.0
6524,spotify:track:0YfwVbEYw31UiVCllyoTaG,Guilty,Lady Wray,56,51312,"('funk', 'indie soul', 'neo soul', 'soul')",Queen Alone,18,0.618,0.714,-6.533,90.792,214573,0.0
6525,spotify:track:4gi81cgaU0Xmek1IuOENM5,Rita Is Gone,The Marcus King Band,55,163126,"('blues rock', 'modern blues', 'modern blues rock', 'rock')",The Marcus King Band,60,0.623,0.44,-8.216,86.726,265587,0.0
6526,spotify:track:6Zx618hMvnGqGnQCSLXVbY,The Way That I Do,Durand Jones & The Indications,62,198413,"('funk', 'indie soul', 'soul')",The Way That I Do,55,0.71,0.537,-11.755,115.046,210329,0.0
6527,spotify:track:65GbQI9VDTs7vo6MJL2iJA,Coming Home,Leon Bridges,76,1330311,"('modern blues',)",Coming Home (Deluxe),70,0.424,0.465,-6.595,112.418,206387,0.0
6528,spotify:track:6jCNwAdRC9jBygVHiusWvC,Regenerate,Lee Fields & The Expressions,55,130603,"('funk', 'indie soul', 'soul')",Big Crown Vaults Vol. 1 - Lee Fields & The Expressions,15,0.765,0.497,-6.829,86.173,212939,0.0
6529,spotify:track:6vZ2FTyBiKS5DfGz2Qe79j,Love Letter From A Red Roof Inn,St. Paul & The Broken Bones,59,334800,"('funk', 'retro soul', 'roots rock', 'soul')",Love Letter From A Red Roof Inn,48,0.575,0.536,-7.753,77.025,228716,0.0
6530,spotify:track:3i6lezqE0uwBZzA7jkjx7T,This Is What Love Looks Like!,Carlton Jumel Smith,28,1784,"('retro soul',)",1634 Lexington Avenue,41,0.649,0.655,-7.717,102.309,229916,0.0
6531,spotify:track:5CbcqhKsBbiOsjdkh5Hsea,Piece of Me,Lady Wray,56,51312,"('funk', 'indie soul', 'neo soul', 'soul')",Piece of Me,14,0.652,0.431,-9.198,85.747,222936,0.0
6532,spotify:track:242UAWExQDujCkiQtLQvcu,Don’t You Know,Durand Jones & The Indications,62,198413,"('funk', 'indie soul', 'soul')",American Love Call,17,0.68,0.658,-4.186,96.041,200687,0.0
6533,spotify:track:18Hq4xHyecxySkoUPQyYV2,Fire,Black Pumas,65,602453,"('retro soul',)",Black Pumas,43,0.713,0.838,-7.872,95.963,246120,0.0
6534,spotify:track:4VwAIIQDPR3T7EPnzk7Fv1,Take Me to the Good Times,The Suffers,37,41878,"('funk', 'houston indie')",Take Me to the Good Times,45,0.667,0.837,-4.589,94.982,264747,0.0
6535,spotify:track:6VU2EGIiYGVMjaQhIwC5Ys,hey rose,Son Little,58,120448,"('funk', 'indie soul', 'soul')",hey rose,41,0.851,0.565,-9.43,130.022,175938,0.0
6536,spotify:track:75E9k76b255fUk9iSUqkG9,This Is The Day - Full Band Version,Mamas Gun,46,19897,"('retro soul',)",This Is The Day (Full Band Version),36,0.663,0.465,-8.676,91.989,282274,0.0
6538,spotify:track:2yAyJTsSnsOtbA3Qups4zV,It Rains Love,Lee Fields & The Expressions,55,130603,"('funk', 'indie soul', 'soul')",It Rains Love,10,0.578,0.836,-5.196,83.645,235213,0.0
6539,spotify:track:2ylagHw0kTIK0trKihKMjI,Can't Hide It,Curtis Harding,64,160128,"('funk', 'neo soul', 'psychedelic soul', 'soul')",Can't Hide It,39,0.704,0.841,-5.732,119.98,199640,0.0
6541,spotify:track:5ogtCRgBDDaPjInCBcFHTg,Cruisin' to the Parque feat. Y La Bamba,Durand Jones & The Indications,62,198413,"('funk', 'indie soul', 'soul')",Cruisin' To The Parque feat. Y La Bamba,14,0.647,0.68,-6.93,146.54,215205,0.0
6543,spotify:track:4fk2ZZxo8m9hGS3XSij883,Under The Sun,Lady Wray,56,51312,"('funk', 'indie soul', 'neo soul', 'soul')",Thank You,37,0.573,0.834,-6.751,83.557,201145,0.0
6544,spotify:track:4SBVWkRIMJ6WBCYPvr5Bwr,Make It Better (feat. Smokey Robinson),Anderson .Paak,87,2061856,"('escape room',)",Ventura,67,0.676,0.56,-6.024,178.555,219332,0.0
6545,spotify:track:4k6WZXbHUFEZR02X9FhOuT,Sure Don't Miss You,The Dip,56,86489,"('deep new americana', 'funk', 'retro soul')",The Dip Delivers,63,0.664,0.586,-7.985,102.991,174520,0.0
6546,spotify:track:6wq0YV1Mv8ybQi8FyZcHN7,Starlight,Yola,58,97293,"('black americana', 'folk', 'new americana', 'uk americana')",Starlight,6,0.623,0.546,-6.436,94.204,242640,0.0
6547,spotify:track:6sb1CGojNdNMiToRfSNwzY,Explore,Curtis Harding,64,160128,"('funk', 'neo soul', 'psychedelic soul', 'soul')",Explore,39,0.623,0.577,-8.793,79.942,286253,0.0
6548,spotify:track:407qAIie8sIEgquKD1AAd2,Shy,Leon Bridges,76,1330311,"('modern blues',)",Good Thing,59,0.803,0.498,-5.389,92.032,194493,0.0
6549,spotify:track:2QF4b6mH7o8oBj3ky1IuCX,I Need a Win,Mamas Gun,46,19897,"('retro soul',)",Golden Days,38,0.611,0.647,-8.048,118.959,280280,0.0
6550,spotify:track:0Rliuj2FRErOzjvSSKTGLd,Smile,Durand Jones & The Indications,62,198413,"('funk', 'indie soul', 'soul')",Durand Jones & The Indications (Deluxe Edition),15,0.681,0.774,-8.001,104.71,229404,0.0
6551,spotify:track:7woVdmimGKMJkJWYgzD8pL,Nothing's Gonna Change,Shuko,56,8463,"('chillhop', 'jazz boom bap', 'lo-fi jazzhop')",Nothing's Gonna Change,40,0.71,0.782,-5.649,95.015,186427,0.0
6552,spotify:track:6uL0ZXwr17RgsMRmXKYY11,Whatever You Are,Myles Sanko,40,16014,"('neo soul',)",Memories of Love,46,0.737,0.715,-6.434,104.98,300678,0.0
6553,spotify:track:74TtehL8KqCN6dvTX6uiRi,Paddle to the Stars,The Dip,56,86489,"('deep new americana', 'funk', 'retro soul')",Paddle to the Stars,49,0.674,0.689,-6.773,96.966,156173,0.0
6554,spotify:track:2mRNzUxMguZuN4BdyjCGnz,Last One Standing - Radio Edit,Monophonics,51,75882,"('afrobeat', 'bay area indie', 'funk', 'instrumental funk', 'psychedelic soul', 'soul')",Last One Standing (Radio Edit),46,0.647,0.581,-6.344,128.886,203590,0.0
6555,spotify:track:3Bj3ZuVPpPDwUxkwpL78L4,Damaged Heart,The Tibbs,34,6215,"('retro soul',)",Another Shot Fired,40,0.606,0.818,-6.045,106.432,190027,0.0
6557,spotify:track:5dnvWWkwwFJoDDc0QoSbvf,Is It Any Wonder?,Durand Jones & The Indications,62,198413,"('funk', 'indie soul', 'soul')",Durand Jones & The Indications (Deluxe Edition),20,0.541,0.378,-6.283,136.94,276600,0.0
6559,spotify:track:1q5wF1wZQD41ura41yVqXb,A Little Honey,Nathaniel Rateliff & The Night Sweats,65,500252,"('modern blues rock', 'rock', 'roots rock', 'stomp and holler')",Tearing At The Seams,59,0.486,0.721,-6.619,150.09,190533,0.0
6560,spotify:track:0vo6nKF32kZeazSurxo99E,The Stranger,Menahan Street Band,59,115634,"('afrobeat', 'brass band', 'funk', 'instrumental funk', 'soul')",The Stranger,42,0.413,0.441,-8.175,117.954,180413,0.0
6561,spotify:track:4ugagKi9JkkuuDP9X95phk,I Will,Gregory Porter,68,509643,"('contemporary vocal jazz', 'jazz pop', 'neo soul', 'soul', 'vocal jazz')",I Will,47,0.453,0.576,-8.582,139.947,267054,0.0
6562,spotify:track:1HtLKqdCmOmM3zQxBzueUI,California Wine,Quinn Devlin & The Bridge Street Kings,33,2283,(),California Wine,46,0.628,0.814,-6.41,125.09,187232,0.0
6564,spotify:track:5aXJA4672geISfKvJYMvP2,If My Love Was Enough,Dojo Cuts,49,33849,"('funk', 'modern funk', 'soul')",If My Love Was Enough,39,0.778,0.622,-11.957,95.378,221436,0.0
6565,spotify:track:7KlAw9Himd2Er1gflw2DML,Stack The Deck,El Michels Affair,57,127796,"('afrobeat', 'funk', 'indie soul', 'instrumental soul', 'soul')",Stack The Deck,45,0.476,0.688,-6.418,148.208,201963,0.0
6566,spotify:track:2R4O7MgIrN35QXnyLKMFVl,Mrs.,Leon Bridges,76,1330311,"('modern blues',)",Good Thing,57,0.706,0.354,-9.592,119.793,242520,0.0
6568,spotify:track:2jJulR1CTEuHsXpS6bGDou,Just Ain't Gonna Work Out,Mayer Hawthorne,59,257883,"('funk', 'indie soul', 'neo soul', 'pop soul', 'soul')",A Strange Arrangement,54,0.782,0.544,-5.448,90.562,150933,0.0
6569,spotify:track:7qZknx1i2TgMxOiPP1psEo,Don’t Want It to Be Over (ft. Coco O.),Joey Dosik,48,31257,"('retro soul',)",Inside Voice,7,0.671,0.715,-5.622,106.926,216900,0.0
6570,spotify:track:15E1HxTq8M05lJeFACHw7m,Less Is More,The New Mastersounds,48,64448,"('afrobeat', 'bboy', 'brit funk', 'funk', 'hammond organ', 'instrumental funk', 'jam band', 'modern funk', 'soul')",Less Is More,3,0.597,0.606,-8.711,120.802,256189,0.0
6571,spotify:track:0WDFRoUoXqI8DngC41eqF9,"No Love Dying - 2021 ""Still Rising"" Version",Gregory Porter,68,509643,"('contemporary vocal jazz', 'jazz pop', 'neo soul', 'soul', 'vocal jazz')",Still Rising - The Collection,47,0.497,0.426,-9.567,133.784,333127,0.0
6573,spotify:track:12I7wlvWuPvMXHJxwfA68l,Sunny And Warm,Keb' Mo',58,316400,"('blues', 'blues rock', 'country blues', 'country rock', 'electric blues', 'modern blues', 'piedmont blues', 'traditional blues')",Sunny And Warm,42,0.728,0.693,-6.857,92.022,205009,0.0
6574,spotify:track:63KVRfA7COiRBVnZAfbPxU,Never Forget My Love,Joss Stone,63,949915,"('british soul', 'neo soul')",Never Forget My Love,54,0.591,0.699,-5.143,160.06,221173,0.0
6575,spotify:track:5joZkgTCteYR5SWvSesUSQ,Black Heart (feat. The Dap-Kings),Stealth,48,19375,(),Black Heart (feat. The Dap-Kings),0,0.852,0.76,-4.026,121.672,174688,0.0
6576,spotify:track:0f2zcrhhHT59aIGQvRlTZ1,One More Night,Michael Kiwanuka,69,1170822,"('british soul', 'neo soul', 'psychedelic soul', 'soul')",Love & Hate,61,0.684,0.764,-5.342,107.806,233413,0.0
6577,spotify:track:4PqjlKTXoRBJwHCwy0OHtQ,3AM in Chicago,Eddie 9V,33,2651,(),Little Black Flies,39,0.614,0.545,-9.036,145.173,216787,0.0
6580,spotify:track:42PyxnviKRfOa8z39g8aZj,What's Going On,Marvin Gaye,76,4379069,"('classic soul', 'funk', 'indie r&b', 'motown', 'northern soul', 'quiet storm', 'soul')",Favorites,0,0.28,0.72,-9.668,202.523,233293,0.0
6581,spotify:track:3uJ8zHRASayItvcSRh8TIm,Let's Stay Together,Al Green,69,1573686,"('classic soul', 'funk', 'memphis soul', 'quiet storm', 'soul', 'soul blues', 'southern soul')",We Are Marshall Soundtrack,0,0.728,0.467,-7.394,101.536,198533,0.0
6582,spotify:track:6UtfMFnVWLJjHsd3dPcGgB,Midnight Train to Georgia,Gladys Knight & The Pips,63,933090,"('brill building pop', 'classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul')",Love Songs,0,0.583,0.454,-8.996,91.714,277573,0.0
6583,spotify:track:4sj8qFcEDnRPNv3tBbUVUf,Me and Mrs. Jones,Billy Paul,59,202604,"('classic soul', 'disco', 'funk', 'motown', 'philly soul', 'quiet storm', 'soul', 'southern soul')",360 Degrees Of Billy Paul,0,0.303,0.555,-9.259,67.322,285760,0.0
6584,spotify:track:0NnyYBnyStcNKDu7PejLPF,Love the One You're With,The Isley Brothers,66,1383372,"('classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul')",Givin' It Back,59,0.75,0.78,-7.861,94.864,223520,0.0
6585,spotify:track:7pN8GMLw3prWFn5nvJRM6O,Be Thankful for What You Got (Pt. 1 & Pt. 2),William DeVaughn,51,17972,"('classic soul', 'philly soul', 'quiet storm', 'soul', 'southern soul')",Be Thankful for What You Got,59,0.791,0.42,-13.289,93.225,429372,0.0
6587,spotify:track:4vYauy3ABO65vTXggGYaZg,Don't Leave Me This Way (feat. Teddy Pendergrass),Harold Melvin & The Blue Notes,59,421099,"('classic soul', 'disco', 'funk', 'motown', 'philly soul', 'quiet storm', 'soul', 'southern soul')",Wake Up Everybody (feat. Teddy Pendergrass),62,0.472,0.71,-8.852,120.052,363973,0.0
6588,spotify:track:10vkYRKw6Jjr7try1ir50G,Tired of Being Alone,Al Green,69,1573686,"('classic soul', 'funk', 'memphis soul', 'quiet storm', 'soul', 'soul blues', 'southern soul')",Gets Next to You,68,0.772,0.397,-8.585,97.964,172320,0.0
6589,spotify:track:1dnTzkUEdwm9jrmdpKSfWU,Mercy Mercy Me (The Ecology),Marvin Gaye,76,4379069,"('classic soul', 'funk', 'indie r&b', 'motown', 'northern soul', 'quiet storm', 'soul')",What's Going On,2,0.499,0.633,-12.145,93.238,196467,0.0
6590,spotify:track:7l07ak5IWpISBsrUtwj4O4,Where Is the Love,Roberta Flack,66,746821,"('adult standards', 'classic soul', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul', 'vocal jazz')",A Donny Hathaway Collection,59,0.558,0.439,-13.443,114.969,166400,0.0
6591,spotify:track:7u8LNgkrmUXGT6JEwiy8Ia,Ain't No Sunshine,Bill Withers,75,1243132,"('funk', 'motown', 'quiet storm', 'soul')",The Best Of Bill Withers: Lean On Me,0,0.535,0.469,-9.793,79.264,123333,0.0
6592,spotify:track:6AplSHtiSr0cqimR27ghdV,We Can Work It Out,Stevie Wonder,82,5410193,"('adult standards', 'motown', 'quiet storm', 'soul')",Signed Sealed And Delivered,0,0.619,0.574,-9.775,105.35,200440,0.0
6593,spotify:track:5qf5RkyeFIwPdHrftXnOLq,Papa Was A Rollin' Stone - Single Version,The Temptations,72,2261597,"('brill building pop', 'classic soul', 'funk', 'memphis soul', 'motown', 'soul')",Motown 50,0,0.754,0.592,-8.808,120.283,411360,0.0
6594,spotify:track:5bSgarDpObM6V8PJcXo9pz,Rock Your Baby,George McCrae,53,101823,"('disco', 'motown')",Rock Your Baby,0,0.609,0.667,-13.409,104.157,199293,0.0
6595,spotify:track:5YD86vWLu1YqR818b1GADO,Bridge over Troubled Water,Aretha Franklin,75,2780588,"('classic soul', 'jazz blues', 'memphis soul', 'soul', 'southern soul')",The Very Best of Aretha Franklin - The 70's,53,0.501,0.302,-12.529,77.836,333933,0.0
6596,spotify:track:5kQ2ZEav7TgUoLSLrm7h8S,Wake Up Everybody (feat. Teddy Pendergrass),Harold Melvin & The Blue Notes,59,421099,"('classic soul', 'disco', 'funk', 'motown', 'philly soul', 'quiet storm', 'soul', 'southern soul')",Wake Up Everybody (feat. Teddy Pendergrass),62,0.565,0.644,-8.116,97.716,452773,0.0
6597,spotify:track:49qkJtDdi3KHmENFzleve4,L-O-V-E (Love),Al Green,69,1573686,"('classic soul', 'funk', 'memphis soul', 'quiet storm', 'soul', 'soul blues', 'southern soul')",Al Green Is Love,52,0.665,0.468,-9.558,109.432,189307,0.0
6598,spotify:track:2ydBZKZD2nr7XTd64E2AVg,Lady Love,Lou Rawls,57,138329,"('adult standards', 'classic soul', 'disco', 'lounge', 'motown', 'philly soul', 'quiet storm', 'soul', 'soul blues', 'vocal jazz')","When You Hear Lou, You've Heard It All",56,0.657,0.673,-7.685,90.328,242387,0.0
6599,spotify:track:3M5eeHXgG4VplKNcsBC8Dj,"Signed, Sealed, Delivered (I'm Yours)",Stevie Wonder,82,5410193,"('adult standards', 'motown', 'quiet storm', 'soul')",Signed Sealed And Delivered,0,0.67,0.619,-10.365,108.826,160500,0.0
6600,spotify:track:4UuaNEOM3f6yTvjqxLxNVO,Family Affair,Sly & The Family Stone,63,800699,"('classic rock', 'classic soul', 'disco', 'folk rock', 'funk', 'funk rock', 'mellow gold', 'motown', 'psychedelic soul', 'rock', 'soul')",Anthology,19,0.815,0.504,-17.628,108.86,183333,0.0
6601,spotify:track:2Bls0igCm79XQQ95IoUbhq,Mr. Big Stuff,Jean Knight,52,17020,"('classic soul', 'soul', 'southern soul')",Mr. Big Stuff,67,0.886,0.491,-12.589,93.236,164560,0.0
6602,spotify:track:4mumFsUDQXpQts1Y7Zjw5H,The Love I Lost (feat. Teddy Pendergrass),Harold Melvin & The Blue Notes,59,421099,"('classic soul', 'disco', 'funk', 'motown', 'philly soul', 'quiet storm', 'soul', 'southern soul')",Black & Blue (Expanded Edition) (feat. Teddy Pendergrass),60,0.665,0.859,-4.532,123.387,384613,0.0
6603,spotify:track:28285KFbyCq8sJofn58qlD,Love Train,The O'Jays,63,905775,"('classic soul', 'disco', 'funk', 'motown', 'philly soul', 'post-disco', 'quiet storm', 'soul', 'southern soul', 'urban contemporary')",Back Stabbers,70,0.743,0.572,-9.627,122.658,178400,0.0
6604,spotify:track:0sQ594D1EuU66VDdtHBE6j,Spanish Harlem,Aretha Franklin,75,2780588,"('classic soul', 'jazz blues', 'memphis soul', 'soul', 'southern soul')",The Very Best of Aretha Franklin - The 70's,51,0.66,0.619,-12.577,115.419,213560,0.0
6605,spotify:track:39Bd345OWEhRNyfayhp9gv,Just My Imagination (Running Away With Me),The Temptations,72,2261597,"('brill building pop', 'classic soul', 'funk', 'memphis soul', 'motown', 'soul')",Sky's The Limit,64,0.425,0.242,-15.424,92.472,228160,0.0
6606,spotify:track:0MHXrqn909p0LRTPsNsGEi,Move on Up,Curtis Mayfield,64,885131,"('chicago soul', 'classic soul', 'funk', 'soul')",Move on Up,71,0.538,0.969,-5.626,138.652,165790,0.0
6607,spotify:track:5i0urffBRKl09GSX2Jhdeh,Could It Be I'm Falling in Love,The Spinners,64,664154,"('brill building pop', 'classic soul', 'disco', 'funk', 'motown', 'philly soul', 'quiet storm', 'soul', 'southern soul')",Spinners,61,0.382,0.727,-6.677,207.265,249733,0.0
6608,spotify:track:6OylYIXrIH2E3hgg7Dqz5M,You'll Never Find Another Love Like Mine,Lou Rawls,57,138329,"('adult standards', 'classic soul', 'disco', 'lounge', 'motown', 'philly soul', 'quiet storm', 'soul', 'soul blues', 'vocal jazz')",All Things In Time,64,0.691,0.718,-8.457,110.623,266200,0.0
6610,spotify:track:6lUXneXZ9jc3HSMHgd8oqh,How Can You Mend a Broken Heart,Al Green,69,1573686,"('classic soul', 'funk', 'memphis soul', 'quiet storm', 'soul', 'soul blues', 'southern soul')",Let's Stay Together,65,0.458,0.421,-6.96,146.598,383503,0.0
6611,spotify:track:4sfcHQgJdkB3g9itexwsvk,I'm Gonna Love You Just A Little More Baby,Barry White,68,1425579,"('adult standards', 'disco', 'motown', 'quiet storm', 'soul')",Barry White - Universal Masters Collection,0,0.625,0.551,-10.538,88.212,428240,0.0
6612,spotify:track:03ZrvcYZGCYpimu6dYdhPY,Hang On In There Baby,Johnny Bristol,42,10168,"('classic soul', 'disco')","Soul, Vol. 1",0,0.684,0.637,-9.82,98.883,233027,0.0
6613,spotify:track:0KpMY3D2G8253VTZbDBUmA,Back Stabbers,The O'Jays,63,905775,"('classic soul', 'disco', 'funk', 'motown', 'philly soul', 'post-disco', 'quiet storm', 'soul', 'southern soul', 'urban contemporary')",Back Stabbers,59,0.751,0.714,-11.614,124.379,186093,0.0
6614,spotify:track:68vipq4utIVcDqT40CY4E2,Theme From Shaft,Isaac Hayes,58,539592,"('classic soul', 'disco', 'funk', 'jazz funk', 'memphis soul', 'motown', 'quiet storm', 'soul', 'southern soul')",100 70s,0,0.494,0.723,-14.49,120.872,276037,0.0
6615,spotify:track:39l1UORIhuHvUWfxG53tRZ,Let's Get It On,Marvin Gaye,76,4379069,"('classic soul', 'funk', 'indie r&b', 'motown', 'northern soul', 'quiet storm', 'soul')",Let's Get It On (Deluxe Edition),69,0.539,0.599,-10.638,167.7,290933,0.0
