,Unnamed: 0,track_uri,track_name,artist_name,artist_popularity,artist_followers,artist_genres,album,track_popularity,track_danceability,track_energy,track_loudness,track_tempo,track_duration_ms
773,773,spotify:track:1RSBK5VWdjPjHEmRhAkS4Q,Sacrifice,Bebe Rexha,82,6919765,"('dance pop', 'edm', 'electropop', 'pop', 'post-teen pop')",Sacrifice,70,0.659,0.877,-5.089,119.992,160871
774,774,spotify:track:2c1BSmrSeBEY9FxhzSiFWh,Life After You,Sunnery James & Ryan Marciano,56,59451,"('circuit', 'dutch house', 'edm', 'electro house', 'progressive electro house')",Life After You,56,0.649,0.717,-5.17,125.001,188081
775,775,spotify:track:24BBzfOsyK6YELZSo0ILNG,Nights Like This - PBH & Jack Remix,Loud Luxury,71,497641,"('dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house')",Nights Like This (PBH & Jack Remix),56,0.673,0.839,-4.242,126.014,173333
776,776,spotify:track:3JsmrruMp8AWcbEZ4342JY,Sad Songs (feat. L Devine),Route 94,61,143599,"('deep groove house', 'house', 'pop dance', 'uk dance')",Sad Songs (feat. L Devine),61,0.7,0.816,-5.439,123.986,191613
777,777,spotify:track:0Cnb8XdGDMHAmIRBUJMkIS,Where The Lights Are Low,Toby Romeo,61,5418,(),Where The Lights Are Low,74,0.759,0.807,-5.812,123.904,136996
778,778,spotify:track:244AoGCbxOWUhaRzTR7Spz,Hitta (feat. Juicy J),Marshmello,87,32784241,"('brostep', 'dance pop', 'edm', 'pop', 'progressive electro house')",Shockwave,57,0.732,0.956,-2.775,145.103,170807
779,779,spotify:track:2Y0wPrPQBrGhoLn14xRYCG,Come & Go (with Marshmello),Juice WRLD,97,21431568,"('chicago rap', 'melodic rap')",Legends Never Die,84,0.625,0.814,-5.181,144.991,205485
780,780,spotify:track:7MtJ0dU4m3F6JQG9qdyaPk,Kill Me Better,Don Diablo,72,1770212,"('dance pop', 'edm', 'electro house', 'future house', 'house', 'pop dance', 'progressive electro house', 'tropical house')",Kill Me Better,61,0.477,0.784,-3.598,79.887,193569
781,781,spotify:track:5WNa0eaGNwQ1ZXTHVlULpd,Deep End - SIDEPIECE Remix,John Summit,68,44587,"('deep house', 'edm', 'electro house', 'house', 'pop dance')",Deep End (SIDEPIECE Remix),70,0.773,0.652,-9.187,126.007,196687
782,782,spotify:track:5Apm1AC2iO9thO32d5bA8y,Learn To Love Me (feat. Ryan Tedder),David Solomon,51,18290,(),Learn To Love Me (feat. Ryan Tedder),60,0.579,0.704,-6.209,124.978,178560
783,783,spotify:track:4laAKIq9ZxBCwf99rauPYb,Remember,Becky Hill,80,395613,"('dance pop', 'pop', 'pop dance', 'pop house', 'tropical house', 'uk dance', 'uk pop')",Remember,80,0.612,0.862,-2.903,123.849,160766
784,784,spotify:track:2Q8fFORnsDE6I3RNvSLXSf,Gotta Be You,NERVO,64,713974,"('australian dance', 'dance pop', 'edm', 'electra', 'electro house', 'house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house')",Gotta Be You,67,0.642,0.869,-5.271,123.91,149032
785,785,spotify:track:3bNIlJBpwgwFNnFuSjH6Uh,Hey Baby (feat. Gia Koka),Imanbek,79,129245,"('dance pop', 'edm', 'electro house', 'pop dance', 'slap house', 'tropical house')",Hey Baby (feat. Gia Koka),64,0.754,0.877,-4.544,122.001,177546
786,786,spotify:track:0qLCGr3tEqsvk5FfHU2XqV,Tears For Later,Don Diablo,72,1770212,"('dance pop', 'edm', 'electro house', 'future house', 'house', 'pop dance', 'progressive electro house', 'tropical house')",Tears For Later,62,0.633,0.866,-3.694,95.059,166737
787,787,spotify:track:32hvlKjjOhc15tnVmNk4wE,Heart On My Sleeve,GATTÜSO,64,28812,"('edm', 'electro house', 'pop dance', 'pop edm', 'tropical house')",Heart On My Sleeve,60,0.559,0.856,-4.122,127.997,209062
788,788,spotify:track:5NQKpa6uCqZcaFkAbUK4XB,Oceans & Galaxies,Jauz,64,363477,"('bass house', 'brostep', 'edm', 'electro house', 'electronic trap', 'house', 'pop dance')",Oceans & Galaxies,64,0.532,0.625,-7.472,145.857,200548
789,789,spotify:track:63bWXWGcWnRQvdS8bJWdkB,Love Again (feat. Alida),Alok,83,10893952,"('electro house', 'pop nacional', 'slap house')",Love Again (feat. Alida),72,0.636,0.822,-4.321,127.225,147402
790,790,spotify:track:6D9pncRlZZoq4oc1tzAC1y,Silver Lining,Andrew Rayel,60,145122,"('edm', 'moldovan pop', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance')",Silver Lining,60,0.633,0.844,-3.815,125.032,177746
791,791,spotify:track:1G7ByVLXg8GLq9bbCkuPyi,Used to Be (Rasster Remix),GASHI,68,207789,"('pop rap', 'trap soul')",Used to Be (Rasster Remix),39,0.699,0.929,-3.721,120.06,152000
792,792,spotify:track:1M0hRg4ccFGMqi00ITrxNv,Switch Back,Quintino,66,584397,"('dutch edm', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house', 'slap house')",Switch Back,65,0.639,0.925,-5.408,128.003,165000
793,793,spotify:track:2rUsJXt4NeeDiIU6sBvrxo,All We Got (feat. KIDDO) - Ofenbach Remix,Robin Schulz,81,2856742,"('dance pop', 'deep euro house', 'deep house', 'edm', 'german dance', 'pop', 'pop dance', 'tropical house')",All We Got (feat. KIDDO) [Ofenbach Remix],67,0.803,0.796,-5.077,114.95,129814
794,794,spotify:track:1O3Jlr6ksM6meUe1atDAxY,You Got The Love,Never Sleeps,50,775,(),You Got The Love,61,0.519,0.761,-3.618,124.947,196685
795,795,spotify:track:7ltLi7CG003USSGYsSba9s,It Don’t Matter - Spotify Singles,Alok,83,10893952,"('electro house', 'pop nacional', 'slap house')",It Don’t Matter - Spotify Singles,70,0.732,0.864,-5.94,118.032,173743
796,796,spotify:track:282R6Lvm9nLtpx8AzUwJe0,Run It (feat. Rick Ross & Rich Brian),DJ Snake,83,7637125,"('dance pop', 'edm', 'electronic trap', 'pop', 'pop rap')",Run It (feat. Rick Ross & Rich Brian),71,0.688,0.725,-7.831,104.018,163390
798,798,spotify:track:0ha2skoePlU0BDDySj8qf2,We're Still Young,Nicky Romero,69,2131754,"('big room', 'dance pop', 'dutch edm', 'dutch house', 'edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house')",We're Still Young,62,0.521,0.831,-3.184,127.962,195000
799,799,spotify:track:1viUV5EGlKGCiSveBfFeQg,I Won,Ty Dolla $ign,87,4045395,"('hip hop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul')",I Won [From F9 The Fast Saga Original Motion Picture Soundtrack],64,0.762,0.788,-4.087,140.993,175640
800,800,spotify:track:3DWOrtHvdwpv0nmzEoJikH,Moment,Robin M,53,1416,(),Moment,65,0.736,0.531,-6.542,122.957,129445
801,801,spotify:track:4wosxLl0mAqhneDzya2MfY,Head & Heart (feat. MNEK),Joel Corry,82,238295,"('dance pop', 'pop', 'pop dance', 'tropical house', 'uk dance')",Head & Heart (feat. MNEK),67,0.732,0.874,-3.158,122.961,166028
802,802,spotify:track:3ydFRJUABULlXklU1M24TV,Together,SIDEPIECE,68,26367,"('bass house', 'deep groove house', 'edm', 'electro house', 'house')",Together,65,0.727,0.749,-5.811,125.056,186341
803,803,spotify:track:50Q24gRvLy128dfU2DDoao,Distant Memory (with Timmy Trumpet x W&W),R3HAB,80,2289607,"('dance pop', 'dutch house', 'edm', 'electro house', 'pop', 'pop dance', 'progressive electro house', 'slap house', 'tropical house')",Distant Memory (with Timmy Trumpet x W&W),56,0.664,0.781,-5.3,127.919,150469
804,804,spotify:track:3zQpGaH50HeMjxurMZVF6q,Lifetime (with Ty Dolla $ign & 070 Shake),Swedish House Mafia,80,3451922,"('dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'progressive electro house')",Lifetime,73,0.591,0.719,-7.824,100.014,186805
805,805,spotify:track:0SyxZC4wlqAwf20cHE6Xon,Bulletproof,La Roux,65,595070,"('alternative dance', 'art pop', 'dance pop', 'electronica', 'electropop', 'neo-synthpop', 'new rave')",Bulletproof,71,0.752,0.771,-5.95,126.02,162213
806,806,spotify:track:63iTZ9zpkQOTYYbzWDSFdp,One Night Away,ARTY,63,167559,"('big room', 'edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'progressive trance', 'russian edm', 'trance', 'tropical house', 'uplifting trance')",One Night Away,40,0.637,0.896,-2.569,128.016,210000
807,807,spotify:track:7ElC7VjUNl3oJ20Q5OpEh9,CTRL + ALT + DEL,Rêve,54,3937,(),CTRL + ALT + DEL,67,0.779,0.763,-5.58,119.94,153167
808,808,spotify:track:4NPkQtN5w0T4ju8T6mYVsJ,Take Control,KREAM,68,182499,"('dance pop', 'deep groove house', 'deep house', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'tropical house')",Take Control,66,0.676,0.9,-6.469,122.984,167846
809,809,spotify:track:7hCZVX8ogwzgszIKtkD6Bv,One More Day (with Chandler Leighton),Jason Ross,60,41534,"('dubstep', 'edm', 'electro house', 'future bass', 'melodic dubstep', 'pop dance', 'pop edm', 'progressive house', 'progressive trance')",One More Day (with Chandler Leighton),57,0.444,0.719,-3.513,149.941,272000
810,810,spotify:track:1bmvJkAA8Yz9bv6y3WOj3U,Set Me Free (feat. MAX),Oliver Heldens,73,934812,"('dance pop', 'edm', 'electro house', 'future house', 'house', 'pop dance', 'progressive electro house', 'progressive house', 'tropical house')",Set Me Free (feat. MAX),65,0.793,0.701,-4.764,123.964,193364
811,811,spotify:track:2WKHv9lUvKA3dEnJy0t9ie,Break A Sweat,Sophie Francis,50,64365,(),Break A Sweat,55,0.818,0.899,-6.635,124.97,151600
812,812,spotify:track:43PGPuHIlVOc04jrZVh9L6,RAPSTAR,Polo G,92,6217733,"('chicago rap',)",RAPSTAR,83,0.789,0.536,-6.862,81.039,165926
813,813,spotify:track:5vGLcdRuSbUhD8ScwsGSdA,Whoopty,CJ,72,198270,"('nyc rap',)",Whoopty,79,0.719,0.648,-7.6,140.201,123263
814,814,spotify:track:0vR2rIVORmgeKiGIgNT0fV,By Your Side (feat. Tom Grennan),Calvin Harris,86,22381917,"('dance pop', 'edm', 'electro house', 'house', 'pop', 'pop rap', 'progressive house', 'uk dance')",By Your Side (feat. Tom Grennan),78,0.733,0.96,-3.597,124.01,189672
815,815,spotify:track:0k1WUmIRnG3xU6fvvDVfRG,Way 2 Sexy (with Future & Young Thug),Drake,98,59721518,"('canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap')",Certified Lover Boy,89,0.803,0.597,-6.035,136.008,257605
816,816,spotify:track:2USlegnFJLrVLpoVfPimKB,Thunder,Gabry Ponte,79,319935,"('eurodance', 'europop', 'italo dance', 'slap house')",Thunder,85,0.67,0.896,-4.673,101.216,160000
817,817,spotify:track:3GYlQmwfBDo7imFyGPhrl7,Say My Name,Dimitri Vegas & Like Mike,75,3151886,"('belgian dance', 'belgian edm', 'big room', 'dance pop', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'tropical house')",Say My Name,74,0.729,0.788,-4.832,118.039,159536
818,818,spotify:track:2gpWyfu7eZ01zzncHpxOtA,Moth To A Flame (with The Weeknd),Swedish House Mafia,80,3451922,"('dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'progressive electro house')",Moth To A Flame,91,0.542,0.659,-7.289,120.122,234000
823,823,spotify:track:1qlh1WxuWilyIWRwdsKMuJ,Me or Sum (feat. Future & Lil Baby),Nardo Wick,74,90339,"('florida rap', 'rap', 'trap')",Me or Sum (feat. Future & Lil Baby),74,0.532,0.572,-6.794,160.517,225664
826,826,spotify:track:4rmXVKUSU0PIblRyYFZHHi,M&M (with Future feat. Lil Baby),Rvssian,79,1589839,"('latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino')",M&M (with Future feat. Lil Baby),70,0.739,0.525,-5.52,139.086,192301
827,827,spotify:track:41xbRAC6Vv2cu3o5HSh4tE,Rose Gold Stripper Pole (feat. 2 Chainz),KenTheMan,55,43608,"('houston rap', 'pop r&b')",Rose Gold Stripper Pole (feat. 2 Chainz),58,0.903,0.774,-4.38,150.009,170000
830,830,spotify:track:56NJwtpBTG8RHlITXg7v7s,We Set The Trends,Jim Jones,63,508211,"('gangster rap', 'hardcore hip hop', 'harlem hip hop', 'hip hop', 'pop rap', 'rap', 'trap')",We Set The Trends,67,0.906,0.836,-3.457,119.019,220043
831,831,spotify:track:1uB8XTI9vgWZQQRC7xlw0X,Pop That Trunk,Juicy J,78,2713339,"('crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'memphis hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap')",Pop That Trunk,65,0.978,0.775,-5.975,129.969,192353
834,834,spotify:track:4tEArA9SQlyNrBHpjNZAWM,all good (feat. Future),Roddy Ricch,87,7282735,"('melodic rap', 'rap', 'trap')",LIVE LIFE FAST,72,0.732,0.634,-8.822,167.01,212520
835,835,spotify:track:10TaZTWBzpWwDTVlsfXzMf,Shmoney (feat. Quavo & Rowdy Rebel),Bobby Shmurda,66,1252554,"('nyc rap', 'pop rap', 'rap', 'southern hip hop', 'trap')",Shmoney (feat. Quavo & Rowdy Rebel),63,0.861,0.474,-16.391,145.02,170712
837,837,spotify:track:6SDAOIs8wLJvhEXcIMgm5f,Something Bout Me,Key Glock,80,1039074,"('hip hop', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap')",Yellow Tape 2,69,0.893,0.537,-6.912,130.048,163867
841,841,spotify:track:2sU586qrQQhByPLqEF7pLX,I.Y.B.,NLE Choppa,82,3924225,"('memphis hip hop',)",I.Y.B.,72,0.909,0.601,-5.848,140.28,93498
842,842,spotify:track:5bBzkJE9BqYTL27webAUCw,Rocc Climbing (feat. Lil Yachty),Remble,69,102136,(),Rocc Climbing (feat. Lil Yachty),77,0.832,0.656,-7.492,100.032,175878
843,843,spotify:track:7imWwrAiyfIgLk9HVYrhLB,Tuxedo,Chief Keef,79,3066181,"('chicago bop', 'chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop')",4NEM,65,0.328,0.863,-2.261,101.312,214737
845,845,spotify:track:4VEi6uIfVoOOFl1ZBrbKuk,Oh Shhh,DreamDoll,56,312785,"('hip pop', 'pop r&b', 'trap queen')",Oh Shhh,53,0.901,0.792,-5.895,97.0,93096
846,846,spotify:track:1oPdIqXhjswpTnA5PPQs0K,Dear God (feat. Kevin Gates),FL Dusa,60,1997,(),Dear God (feat. Kevin Gates),73,0.673,0.748,-6.1,139.667,181714
847,847,spotify:track:28nUmOSSJQNIj7KJ9ux2QV,Bag Season (feat. Lil Tjay),French Montana,81,4254143,"('hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap')",They Got Amnesia,65,0.888,0.546,-7.167,134.024,161156
848,848,spotify:track:2ApVmlRsk7mfAXsM57AJ5Y,Pop Out,Tm88,60,65035,"('atl trap', 'trap', 'vapor trap')",Yo!88,58,0.854,0.577,-8.252,147.979,179707
849,849,spotify:track:2TXPpyvAghVDKSBeyEuUEH,Chose Me,Blueface,75,4658565,"('cali rap', 'trap')",Chose Me,70,0.839,0.502,-6.215,103.048,144464
850,850,spotify:track:7bH9S0IHoM5kznWf1432zZ,Lift Me Up,Tyga,85,6422596,"('dance pop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap')",Lift Me Up,70,0.913,0.534,-6.048,107.054,168224
852,852,spotify:track:3HKBz579v0gkyUkANPsNFT,I Really (feat. 42 Dugg & Moneybagg Yo),Hotboii,69,204558,"('florida rap', 'pop rap', 'trap')",Life Of A Hotboii,62,0.696,0.592,-7.281,174.876,191927
855,855,spotify:track:0JcgIOrlZ0CNUOPxyudnrK,Handstand (with Doja Cat feat. Saweetie),French Montana,81,4254143,"('hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap')",They Got Amnesia,72,0.786,0.551,-5.789,174.995,170057
856,856,spotify:track:6ajBId9czM3gf31Z6zYRaG,M.E.M 2 Jacksonville (feat. SpotemGottem),BlocBoy JB,66,1336597,"('memphis hip hop', 'pop rap', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap', 'vapor trap')",M.E.M 2 Jacksonville (feat. SpotemGottem),57,0.782,0.656,-5.068,162.001,121511
858,858,spotify:track:0ypTgFheHb8nRVq4ygoQ3P,We Not Humping,Monaleo,58,24564,(),We Not Humping,56,0.981,0.755,-7.401,119.969,144196
860,860,spotify:track:53kPsiXXckI54tJ1gDYZAp,FWMGAB (Remix) [Bonus] (feat. Moneybagg Yo),French Montana,81,4254143,"('hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap')",They Got Amnesia,56,0.649,0.749,-2.283,94.111,186532
862,862,spotify:track:2tUL6dZf1mywCj5WvCPZw6,No Friends In The Industry,Drake,98,59721518,"('canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap')",Certified Lover Boy,80,0.84,0.744,-4.751,83.737,204347
863,863,spotify:track:1EJIcDYXwSqipW5dFe4uJz,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),DJ Khaled,81,6857775,"('dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap')",KHALED KHALED,79,0.477,0.727,-4.053,150.062,236524
864,864,spotify:track:3hJmvCJQE7crXKhxGVPT3E,Spend It,BRS Kash,57,28066,(),Spend It,56,0.811,0.662,-6.448,141.99,189757
865,865,spotify:track:5GtcrxuwH0voFtHJEr951Y,Love Myself,MadeinTYO,69,996476,"('atl hip hop', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop', 'vapor trap')",Love Myself,56,0.638,0.588,-8.074,137.91,197201
867,867,spotify:track:0RgClWZ50CVGxKCNRYooBD,Splash,Bobby Shmurda,66,1252554,"('nyc rap', 'pop rap', 'rap', 'southern hip hop', 'trap')",Splash,58,0.899,0.399,-17.577,145.918,118356
868,868,spotify:track:05KKOI0SXutMpliFutgwOx,Toolie,Key Glock,80,1039074,"('hip hop', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap')",Toolie,61,0.931,0.598,-6.309,139.944,137293
869,869,spotify:track:3J4VKkUpLvomXJbn9ZAypO,Sharing Locations (feat. Lil Baby & Lil Durk),Meek Mill,82,5698519,"('hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap')",Sharing Locations (feat. Lil Baby & Lil Durk),79,0.681,0.63,-5.585,151.951,161053
870,870,spotify:track:3JPSLsiQz9EaSvhQ6hitvF,Cartier Lens,Bobby Shmurda,66,1252554,"('nyc rap', 'pop rap', 'rap', 'southern hip hop', 'trap')",Cartier Lens,59,0.894,0.294,-18.664,154.929,136258
871,871,spotify:track:1QNoq8VTijLPuVXqGAkMAp,38 (feat. Pressa),Smiley,64,23604,"('canadian hip hop', 'toronto rap')",Buy or Bye 2,55,0.591,0.615,-7.772,162.081,157072
872,872,spotify:track:5hgDSQNG4R8NsC4KqsAVxq,Day Day N Craig (with Tay Keith),BlocBoy JB,66,1336597,"('memphis hip hop', 'pop rap', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap', 'vapor trap')",Day Day N Craig (with Tay Keith),56,0.753,0.67,-4.028,140.027,137143
873,873,spotify:track:4V5Dv8IjHNTk2YJzU9vgsW,Eat It,Megan Thee Stallion,87,5711474,"('houston rap', 'pop', 'trap queen')",Something for Thee Hotties,73,0.843,0.671,-5.708,137.932,169421
874,874,spotify:track:64EQj1J59L8sGw9FtzxcSW,Strub Tha Ground (Feat. Yung Miami),Quavo,82,5405153,"('atl hip hop', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap')",Strub Tha Ground (Feat. Yung Miami),65,0.92,0.537,-8.336,138.034,194783
875,875,spotify:track:1yrg59BEI7zSxvAXRcu7YF,Tiffany Nikes,Wale,77,3415688,"('hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary')",Folarin II,60,0.704,0.779,-4.507,119.902,132000
876,876,spotify:track:5CiYxsCieteb5iMjrHAkvV,Sign Language,YG,79,2735610,"('cali rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap')",Sign Language,62,0.66,0.764,-6.036,202.101,152009
877,877,spotify:track:2CaqcyuubKt9aOSl9bXqAv,Opposite Day,Megan Thee Stallion,87,5711474,"('houston rap', 'pop', 'trap queen')",Something for Thee Hotties,62,0.816,0.601,-5.124,149.937,134400
878,878,spotify:track:54c4fajLogCgJkKiKztEa2,Ice Baby,Flo Milli,70,414720,"('dance pop', 'pop', 'r&b', 'viral rap')",Ice Baby,60,0.958,0.536,-6.163,129.963,169680
879,879,spotify:track:0HNKMJ2EKCaT2EqcCBj1EH,Way Bigger,Don Toliver,85,1907220,"('pop', 'rap', 'trap')",Life of a DON,73,0.752,0.531,-6.236,131.97,196011
882,882,spotify:track:0PZYcvesIgVsiOSQEUVgUA,Teacher,SahBabii,63,537750,"('melodic rap', 'plugg', 'rap', 'trap', 'trap soul', 'underground hip hop', 'vapor trap')",Teacher,53,0.815,0.461,-8.258,76.512,150539
883,883,spotify:track:3U84GeKG4tUHhimhie1aDK,Big Subwoofer - Single Version,MOUNT WESTMORE,54,13971,(),Big Subwoofer,39,0.92,0.547,-6.081,89.986,241587
884,884,spotify:track:1ydhXrG3R50g1d5bpnrVFF,Tip Off,Money Man,74,391475,"('memphis hip hop', 'rap', 'southern hip hop', 'trap')",Tip Off,57,0.75,0.524,-8.109,83.531,120740
885,885,spotify:track:4RJ2tHMoFQbUus12u1hB5l,Bestie,Culture Jam,61,8827,"('pop rap', 'trap')",Bestie,62,0.734,0.668,-6.535,97.916,153456
886,886,spotify:track:3mLx5JNbIi12thSZ4ExWHg,Wockesha (with Lil Wayne & Ashanti) - Remix,Moneybagg Yo,83,2544380,"('hip hop', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap')",Wockesha (with Lil Wayne & Ashanti) [Remix],59,0.56,0.558,-9.493,82.991,217881
887,887,spotify:track:5vOjw16B0J9XLbvOGLkWxb,The Truth,Fetty Wap,75,4209988,"('new jersey rap', 'pop rap', 'rap', 'southern hip hop', 'trap')",The Butterfly Effect,58,0.727,0.626,-5.132,97.895,142407
888,888,spotify:track:1IeCWMwZs4rCmwPOjZYWN7,Poke It Out (feat. J. Cole),Wale,77,3415688,"('hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary')",Poke It Out (feat. J. Cole),70,0.778,0.934,-3.488,98.97,183333
889,889,spotify:track:44B10WL6btH5wMyO960daA,Six Flags,Comethazine,71,1816879,"('meme rap', 'rap', 'trap', 'underground hip hop', 'vapor trap', 'viral rap')",Comethazine The Album,58,0.834,0.712,-4.541,148.173,123243
890,890,spotify:track:7nlH50E3IXShJtgb4gl3nz,Could Never (Remix) [feat. Moneybagg Yo],Jucee Froot,50,70387,"('trap queen',)",Could Never (Remix) [feat. Moneybagg Yo],56,0.886,0.627,-7.008,124.95,208358
891,891,spotify:track:108CRSzSnhShMbNgNHWrjU,BESITO (feat. G Herbo),BIA,72,241526,"('escape room', 'pop', 'r&b', 'rap latina', 'trap queen')",BESITO (feat. G Herbo),66,0.841,0.394,-7.565,150.057,131224
892,892,spotify:track:0GYi1PEjtCPfXHPGnvs5ON,In Person (With OG Parker feat. Tyga),Lakeyah,58,58154,"('pop r&b', 'pop rap')",My Time (Gangsta Grillz: Special Edition),61,0.828,0.766,-5.29,105.012,130099
894,894,spotify:track:1MIGkQxcdAt2lDx6ySpsc5,SUVs (Black on Black),Jack Harlow,88,1394621,"('deep underground hip hop', 'kentucky hip hop', 'rap')",SUVs (Black on Black),78,0.801,0.688,-4.594,162.928,157675
895,895,spotify:track:2gbMPBrBVj3CuNTLp2dHYs,Off The Grid,Kanye West,95,15963491,"('chicago rap', 'rap')",Donda,59,0.546,0.64,-5.582,137.728,339250
896,896,spotify:track:2bo0HCDcZj8BYjoht9zYgk,Time Today,Moneybagg Yo,83,2544380,"('hip hop', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap')",Time Today,4,0.909,0.617,-7.736,136.924,136939
898,898,spotify:track:4V5siYO9zHpLX5qf2F0qBV,Get Into It (Yuh),Doja Cat,95,13715403,"('dance pop', 'pop')",Planet Her,62,0.92,0.639,-6.095,91.92,138293
900,900,spotify:track:37Nqx7iavZpotJSDXZWbJ3,Girls Want Girls (with Lil Baby),Drake,98,59721518,"('canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap')",Certified Lover Boy,85,0.767,0.438,-8.726,86.975,221980
901,901,spotify:track:2UwALqx6yOsXTFt7zRxnts,Tell The Vision (feat. Kanye West & Pusha T),Pop Smoke,89,8656912,"('brooklyn drill',)",Faith,72,0.662,0.686,-8.302,143.971,215000
